;;;ML VELHA;;ML NOVA;;;;B2B - 1;B2B - 2;B2B - 3
;;100%;100%;95%;100%;95%;;B2C;15%;20%;30%
SKU;Descrição do Produto;Preço VTEX;Premium;Clássico;Premium;Clássico;Maior Preço;Menor Preço;Desconto;Desconto;Desconto
CMBTMH02S08025;Coletor de escape para turbo Honda Civic VTI 1.6 16V Motor B16 - T3 - Válvula para direita + Wastegate USA Prata; R$ 1.400.205,00 ;  ;  ;  ;  ; R$ 1.400.205,00 ; R$ 1.400.205,00 ; R$ 1.190.174,25 ; R$ 1.120.164,00 ; R$ 980.143,50 
CMBTMH0404.04;JDM WEEK - Coletor de escape para turbo Honda série B - T3 - Turbina para cima + Wastegate USA regulagem mecânica - Prata; R$ 1.474.305,00 ;  ;  ;  ;  ; R$ 1.474.305,00 ; R$ 1.474.305,00 ; R$ 1.253.159,25 ; R$ 1.179.444,00 ; R$ 1.032.013,50 
CMBTMH04S04027;Coletor de escape para turbo Honda série B - T3 - Turbina para cima + Wastegate USA regulagem mecânica - Prata; R$ 1.553.155,00 ;  ;  ;  ;  ; R$ 1.553.155,00 ; R$ 1.553.155,00 ; R$ 1.320.181,75 ; R$ 1.242.524,00 ; R$ 1.087.208,50 
CMBTMH0512M012;COLETOR DE ESCAPE PARA TURBO HONDA D15 / D16 - T3 + WASTEGATE MCSI SR2 BOOSTER - CARGA MÉDIA - 0,8G A 1,2BAR (TMH05-VLWGM12M); R$ 1.161.755,00 ; R$ 1.222,90 ; R$ 1.161,76 ;  ;  ; R$ 1.161.755,00 ; R$ 1.161,76 ; R$ 987,50 ; R$ 929,41 ; R$ 813,23 
CMBTMH05T150103;"COLETOR DE ESCAPE PARA TURBO HONDA D15 / D16 - T3 + FITA TÉRMICA TITANIUM 2""10M"; R$ 878.655,00 ; R$ 924,90 ; R$ 878,66 ;  ;  ; R$ 878.655,00 ; R$ 878,66 ; R$ 746,86 ; R$ 702,93 ; R$ 615,06 
CMBTMH05T150106;"COLETOR DE ESCAPE PARA TURBO HONDA D15 / D16 - T3 + FITA TÉRMICA TITANIUM 2""10M + PROTETOR TÉRMICO DE TURBINA TITANIUM PRIME SERIES"; R$ 1.237.755,00 ; R$ 1.302,90 ; R$ 1.237,76 ;  ;  ; R$ 1.237.755,00 ; R$ 1.237,76 ; R$ 1.052,10 ; R$ 990,21 ; R$ 866,43 
CMBTMH0912A022;COLETOR DE ESCAPE PARA TURBO PULSATIVO HONDA D15 / D16 – T3 + WASTEGATE MCSI SR2 BOOSTER; R$ 1.341.305,00 ; R$ 1.411,90 ; R$ 1.341,31 ;  ;  ; R$ 1.341.305,00 ; R$ 1.341,31 ; R$ 1.140,11 ; R$ 1.073,05 ; R$ 938,92 
CMBTMH0912B024;COLETOR DE ESCAPE PARA TURBO PULSATIVO HONDA D15 / D16 – T3 + WASTEGATE MCSI SR2 BOOSTER; R$ 1.341.305,00 ; R$ 1.411,90 ; R$ 1.341,31 ;  ;  ; R$ 1.341.305,00 ; R$ 1.341,31 ; R$ 1.140,11 ; R$ 1.073,05 ; R$ 938,92 
CMBTMH0912M026;COLETOR DE ESCAPE PARA TURBO PULSATIVO HONDA D15 / D16 – T3 + WASTEGATE MCSI SR2 BOOSTER; R$ 1.341.305,00 ; R$ 1.411,90 ; R$ 1.341,31 ;  ;  ; R$ 1.341.305,00 ; R$ 1.341,31 ; R$ 1.140,11 ; R$ 1.073,05 ; R$ 938,92 
CMBTMH091BK06;Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + Bieletas traseiras de regulagem de cambagem; R$ 1.520.855,00 ; R$ 1.600,90 ; R$ 1.520,86 ; R$ 1.600,90 ; R$ 1.520,86 ; R$ 1.520.855,00 ; R$ 1.520,86 ; R$ 1.292,73 ; R$ 1.216,69 ; R$ 1.064,60 
CMBTMH091BL08;Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + Bieletas traseiras de regulagem de cambagem; R$ 1.520.855,00 ; R$ 1.600,90 ; R$ 1.520,86 ; R$ 1.600,90 ; R$ 1.520,86 ; R$ 1.520.855,00 ; R$ 1.520,86 ; R$ 1.292,73 ; R$ 1.216,69 ; R$ 1.064,60 
CMBTMH091RD010;Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + Bieletas traseiras de regulagem de cambagem; R$ 1.520.855,00 ; R$ 1.600,90 ; R$ 1.520,86 ; R$ 1.600,90 ; R$ 1.520,86 ; R$ 1.520.855,00 ; R$ 1.520,86 ; R$ 1.292,73 ; R$ 1.216,69 ; R$ 1.064,60 
CMBTMH095RD03;Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + Tampa de válvulas/cabeçote para motor Honda D16 SOHC em alumínio – Vermelho Texturizado; R$ 2.237.155,00 ; R$ 2.354,90 ; R$ 2.237,16 ; R$ 2.354,90 ; R$ 2.237,16 ; R$ 2.237.155,00 ; R$ 2.237,16 ; R$ 1.901,59 ; R$ 1.789,73 ; R$ 1.566,01 
CMBTMH09C04012;Coletor escape turbo pulsativo Honda D15 / D16 – T3 + Radiador de água para Honda Civic EG/EK motor D16 - 100% Alumínio; R$ 2.584.855,00 ; R$ 2.720,90 ; R$ 2.584,86 ;  ;  ; R$ 2.584.855,00 ; R$ 2.584,86 ; R$ 2.197,13 ; R$ 2.067,89 ; R$ 1.809,40 
CMBTMH09C09014;"Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + WASTEGATE COMPACT ""I"""; R$ 1.708.005,00 ; R$ 1.797,90 ; R$ 1.708,01 ;  ;  ; R$ 1.708.005,00 ; R$ 1.708,01 ; R$ 1.451,81 ; R$ 1.366,41 ; R$ 1.195,61 
CMBTMH09C10016;"Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + WASTEGATE COMPACT ""I"""; R$ 1.708.005,00 ; R$ 1.797,90 ; R$ 1.708,01 ;  ;  ; R$ 1.708.005,00 ; R$ 1.708,01 ; R$ 1.451,81 ; R$ 1.366,41 ; R$ 1.195,61 
CMBTMH09C11018;"Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + WASTEGATE COMPACT ""I"""; R$ 1.708.005,00 ; R$ 1.797,90 ; R$ 1.708,01 ;  ;  ; R$ 1.708.005,00 ; R$ 1.708,01 ; R$ 1.451,81 ; R$ 1.366,41 ; R$ 1.195,61 
CMBTMH09C12020;"Coletor de escape para turbo pulsativo Honda D15 / D16 – T3 + WASTEGATE COMPACT ""I"""; R$ 1.708.005,00 ; R$ 1.797,90 ; R$ 1.708,01 ;  ;  ; R$ 1.708.005,00 ; R$ 1.708,01 ; R$ 1.451,81 ; R$ 1.366,41 ; R$ 1.195,61 
CMBTMH09T150109;"COLETOR DE ESCAPE PARA TURBO PULSATIVO HONDA D15 / D16 – T3 + FITA TÉRMICA TITANIUM SPA 2"" 10M + PROTETOR TÉRMICO DE TURBINA TITANIUM PRIME SERIES"; R$ 1.323.255,00 ; R$ 1.392,90 ; R$ 1.323,26 ; R$ 1.392,90 ; R$ 1.323,26 ; R$ 1.323.255,00 ; R$ 1.323,26 ; R$ 1.124,77 ; R$ 1.058,61 ; R$ 926,28 
CMBTMLVW10M017;Coletor de escape para turbo VW AE (CHT) 8V + Wastegate MCSL SR2 Booster - Carga média; R$ 1.049.655,00 ;  ;  ;  ;  ; R$ 1.049.655,00 ; R$ 1.049.655,00 ; R$ 892.206,75 ; R$ 839.724,00 ; R$ 734.758,50 
CMBTMLVW10M018;Coletor de escape para turbo VW AE (CHT) 8V + Wastegate MCSL SR2 Booster - Carga média; R$ 1.161.755,00 ; R$ 1.222,90 ;  ;  ;  ; R$ 1.161.755,00 ; R$ 1.222,90 ; R$ 1.039,47 ; R$ 978,32 ; R$ 856,03 
CMBTMLVW384049;Coletor de escape para turbo VW AE (CHT) 8V + Turbina Master Power .48 T25 R384; R$ 3.332.505,00 ;  ;  ;  ;  ; R$ 3.332.505,00 ; R$ 3.332.505,00 ; R$ 2.832.629,25 ; R$ 2.666.004,00 ; R$ 2.332.753,50 
CMBTMOP06OP02;Coletor de Escape para Turbo GM Astra/Vectra 16V T3 + Coletor de Admissão Plenum Chevrolet Família 2 16V; R$ 2.427.155,00 ;  ;  ; R$ 2.554,90 ; R$ 2.427,16 ; R$ 2.427.155,00 ; R$ 2.427,16 ; R$ 2.063,09 ; R$ 1.941,73 ; R$ 1.699,01 
CMBTMP0110M022;Coletor de escape para turbo GM Astra 8V - T3 + WASTEGATE MCS L SR2 BOOSTER; R$ 967.955,00 ; R$ 1.018,90 ; R$ 967,95 ;  ;  ; R$ 967.955,00 ; R$ 967,95 ; R$ 822,76 ; R$ 774,36 ; R$ 677,57 
CMBTMP01PEL016;Coletor de escape para turbo GM Astra 8V (belga) - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 685.805,00 ; R$ 721,90 ; R$ 685,81 ;  ;  ; R$ 685.805,00 ; R$ 685,81 ; R$ 582,94 ; R$ 548,65 ; R$ 480,07 
CMBTMP01PEL019;Coletor de escape para turbo GM Astra 8V (belga) - T3 + WASTEGATE MCS L SR2 BOOSTER (TMOP01-OPEL-VLWGM10M); R$ 1.341.305,00 ; R$ 1.411,90 ; R$ 1.341,31 ;  ;  ; R$ 1.341.305,00 ; R$ 1.341,31 ; R$ 1.140,11 ; R$ 1.073,05 ; R$ 938,92 
CMBTMP01S19010;Coletor Turbo GM Astra 8V + Jogo de Prisioneiro Forjado 162 mm; R$ 946.105,00 ; R$ 995,90 ; R$ 946,10 ;  ;  ; R$ 946.105,00 ; R$ 946,10 ; R$ 804,19 ; R$ 756,88 ; R$ 662,27 
CMBTMP01T02012;Coletor de escape para turbo GM Astra 8V (nacional) - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 608.855,00 ;  ;  ;  ;  ; R$ 608.855,00 ; R$ 608.855,00 ; R$ 517.526,75 ; R$ 487.084,00 ; R$ 426.198,50 
CMBTMP01T150111;Coletor de escape para turbo GM Astra 8V (nacional) - T3 + FITA TÉRMICA TITANIUM; R$ 689.605,00 ; R$ 725,90 ; R$ 689,60 ;  ;  ; R$ 689.605,00 ; R$ 689,60 ; R$ 586,16 ; R$ 551,68 ; R$ 482,72 
CMBTMP01T150113;Coletor de escape para turbo GM Astra 8V (nacional) - T3 + FITA TÉRMICA TITANIUM + Protetor Térmico de Turbina; R$ 1.057.255,00 ; R$ 1.112,90 ; R$ 1.057,26 ;  ;  ; R$ 1.057.255,00 ; R$ 1.057,26 ; R$ 898,67 ; R$ 845,81 ; R$ 740,08 
CMBTMP01T150115;Coletor de escape para turbo GM Astra 8V (nacional) - T3 + FITA TÉRMICA TITANIUM + Protetor Térmico de Turbina + WASTEGATE MCSL SR2 BOOSTER; R$ 1.477.155,00 ; R$ 1.554,90 ; R$ 1.477,16 ;  ;  ; R$ 1.477.155,00 ; R$ 1.477,16 ; R$ 1.255,59 ; R$ 1.181,73 ; R$ 1.034,01 
CMBTMP02P0205;Coletor de escape para turbo GM S10 / Blazer 2.2 / 2.4 8V - T3 + Saída de escape; R$ 1.024.005,00 ; R$ 1.077,90 ; R$ 1.024,01 ;  ;  ; R$ 1.024.005,00 ; R$ 1.024,01 ; R$ 870,41 ; R$ 819,21 ; R$ 716,81 
CMBTMP02S1906;Jogo de Prisioneiros de Cabeçote Forjados para GM 162mm /Coletor de Escape TurboS10 / BLAZER 2.2 / 2.4 8V - T3; R$ 1.037.305,00 ; R$ 1.091,90 ; R$ 1.037,31 ;  ;  ; R$ 1.037.305,00 ; R$ 1.037,31 ; R$ 881,71 ; R$ 829,85 ; R$ 726,12 
CMBTMP02T02015;Coletor de escape para turbo GM S10 / Blazer 2.2 / 2.4 8V - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 846.355,00 ; R$ 890,90 ; R$ 846,35 ;  ;  ; R$ 846.355,00 ; R$ 846,35 ; R$ 719,40 ; R$ 677,08 ; R$ 592,45 
CMBTMP03C0203;Coletor escape turbo  + KIT MANGUEIRAS ARREFECIMENTO SILICONE LARANJA PARA GM Corsa / Celta 1.0 / 1.4 / 1.6 8V - T2 - COM OU SEM AR; R$ 926.155,00 ;  ;  ;  ;  ; R$ 926.155,00 ; R$ 926.155,00 ; R$ 787.231,75 ; R$ 740.924,00 ; R$ 648.308,50 
CMBTMP03P0305;Coletor de escape para turbo GM Corsa / Celta 1.0 / 1.4 / 1.6 8V - T2 + Saída de escape; R$ 951.805,00 ; R$ 1.001,90 ; R$ 951,81 ;  ;  ; R$ 951.805,00 ; R$ 951,81 ; R$ 809,04 ; R$ 761,45 ; R$ 666,27 
CMBTMP03T02017;Coletor Turbo Gm Corsa / Celta 8v T2 + Protetor Cabo De Vela;  ; R$ 627,90 ; R$ 596,51 ;  ;  ; R$ 627,90 ; R$ 596,51 ; R$ 507,03 ; R$ 477,21 ; R$ 417,56 
CMBTMP0610M023;COLETOR DE ESCAPE PARA TURBO GM ASTRA / VECTRA 16V - T3 + Wastegate MCSL SR2 Booster (TMOP06-VLWGM10M); R$ 994.555,00 ; R$ 1.046,90 ; R$ 994,56 ;  ;  ; R$ 994.555,00 ; R$ 994,56 ; R$ 845,38 ; R$ 795,65 ; R$ 696,19 
CMBTMP0663M07;Coletor Astra/vectra + Saída Escape + Turbina.50 E Wastegate;  ;  ; R$ 1.000.000,00 ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
CMBTMP06T150117;"COLETOR DE ESCAPE PARA TURBO GM ASTRA / VECTRA 16V - T3 + FITA TÉRMICA TITANIUM SPA 2""10M"; R$ 758.005,00 ; R$ 797,90 ; R$ 758,01 ;  ;  ; R$ 758.005,00 ; R$ 758,01 ; R$ 644,31 ; R$ 606,41 ; R$ 530,61 
CMBTMP06T150120;"COLETOR ESCAPE TURBO GM ASTRA / VECTRA 16V - T3 + FITA TÉRMICA TITANIUM 2""10M + PROTETOR TÉRMICO TURBINA"; R$ 1.112.355,00 ; R$ 1.170,90 ; R$ 1.112,36 ;  ;  ; R$ 1.112.355,00 ; R$ 1.112,36 ; R$ 945,51 ; R$ 889,89 ; R$ 778,65 
CMBTMP07S1908;Jogo de Prisioneiros de Cabeçote Forjados para GM/Chevrolet Família 2 8V (Vectra/Astra) 162mm / Coletor Turbo GM Vectra GM 8 Válvulas; R$ 890.055,00 ; R$ 936,90 ; R$ 890,06 ;  ;  ; R$ 890.055,00 ; R$ 890,06 ; R$ 756,55 ; R$ 712,05 ; R$ 623,04 
CMBTMP07T02019;Coletor de escape para turbo GM Vectra 8V - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 597.455,00 ; R$ 628,90 ; R$ 597,45 ;  ;  ; R$ 597.455,00 ; R$ 597,45 ; R$ 507,83 ; R$ 477,96 ; R$ 418,22 
CMBTMP07U0106;Coletor de escape para turbo GM Vectra 8V - T3 + Saída de escape; R$ 635.455,00 ; R$ 668,90 ; R$ 635,45 ;  ;  ; R$ 635.455,00 ; R$ 635,45 ; R$ 540,13 ; R$ 508,36 ; R$ 444,82 
CMBTMP0812M017;Coletor de escape para turbo GM Vectra GSi / Calibra 2.0 16V T3 (C20XE) - T3 + WASTEGATE MCSI SR2 BOOSTER - CARGA MÉDIA - 0,8G A 1,2BAR; R$ 1.256.755,00 ; R$ 1.322,90 ; R$ 1.256,76 ;  ;  ; R$ 1.256.755,00 ; R$ 1.256,76 ; R$ 1.068,25 ; R$ 1.005,41 ; R$ 879,73 
CMBTMP08S04028;Coletor de escape para turbo GM Vectra GSi / Calibra 2.0 16V T3 (C20XE) - T3 + Wastegate USA Prata; R$ 1.601.605,00 ;  ;  ;  ;  ; R$ 1.601.605,00 ; R$ 1.601.605,00 ; R$ 1.361.364,25 ; R$ 1.281.284,00 ; R$ 1.121.123,50 
CMBTMP08S08026;Coletor de escape para turbo GM Vectra GSi / Calibra 2.0 16V T3 (C20XE) - T3 + Wastegate USA Prata; R$ 1.601.605,00 ;  ;  ;  ;  ; R$ 1.601.605,00 ; R$ 1.601.605,00 ; R$ 1.361.364,25 ; R$ 1.281.284,00 ; R$ 1.121.123,50 
CMBTMP08T150123;"Coletor de escape para turbo GM Vectra GSi / Calibra 2.0 16V T3 (C20XE) - T3 + FITA TÉRMICA TITANIUM 2""10M"; R$ 922.355,00 ; R$ 970,90 ; R$ 922,35 ;  ;  ; R$ 922.355,00 ; R$ 922,35 ; R$ 784,00 ; R$ 737,88 ; R$ 645,65 
CMBTMP08T150126;"Coletor de escape para turbo GM Vectra GSi / Calibra 2.0 16V T3 (C20XE) - T3 + FITA TÉRMICA TITANIUM 2""10M + PROTETOR TÉRMICO DE TURBINA TITANIUM"; R$ 1.322.305,00 ; R$ 1.391,90 ; R$ 1.322,31 ;  ;  ; R$ 1.322.305,00 ; R$ 1.322,31 ; R$ 1.123,96 ; R$ 1.057,85 ; R$ 925,62 
CMBTMP1010M026;COLETOR DE ESCAPE PARA TURBO GM KADETT / MONZA CARBURADO - T3 + Wastegate MCSL SR2 Booster (TMOP10-VLWGM10M); R$ 878.655,00 ; R$ 924,90 ; R$ 878,66 ;  ;  ; R$ 878.655,00 ; R$ 878,66 ; R$ 746,86 ; R$ 702,93 ; R$ 615,06 
CMBTMP10S19010;Prisioneiros de cabeçote forjados para GM/Chevrolet Família 2 8V (Vectra/Astra) 162mm/ Coletor Escape Turbo Carburado Monza/Kadett; R$ 862.505,00 ; R$ 907,90 ; R$ 862,50 ;  ;  ; R$ 862.505,00 ; R$ 862,50 ; R$ 733,13 ; R$ 690,00 ; R$ 603,75 
CMBTMP10T02021;Coletor de escape para turbo GM Kadett / Monza carburado - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 702.905,00 ; R$ 739,90 ; R$ 702,91 ;  ;  ; R$ 702.905,00 ; R$ 702,91 ; R$ 597,47 ; R$ 562,33 ; R$ 492,04 
CMBTMP1110M029;COLETOR DE ESCAPE PARA TURBO GM KADETT / MONZA MONOPONTO / MULTIPONTO - T3 + Wastegate MCSL SR2 Booster (CMBTMP1110M029); R$ 1.183.605,00 ; R$ 1.245,90 ; R$ 1.183,61 ;  ;  ; R$ 1.183.605,00 ; R$ 1.183,61 ; R$ 1.006,07 ; R$ 946,89 ; R$ 828,53 
CMBTMP11P1107;Coletor de escape para turbo GM Kadett / Monza monoponto / multiponto - T3 + Saída de escape; R$ 1.184.555,00 ; R$ 1.246,90 ; R$ 1.184,56 ;  ;  ; R$ 1.184.555,00 ; R$ 1.184,56 ; R$ 1.006,88 ; R$ 947,65 ; R$ 829,19 
CMBTMP11S19013;Prisioneiros de Cabeçote Forjados + Coletor de escape para turbo GM Kadett / Monza monoponto / multiponto - T3; R$ 890.055,00 ; R$ 936,90 ; R$ 890,06 ; R$ 936,90 ; R$ 890,06 ; R$ 890.055,00 ; R$ 890,06 ; R$ 756,55 ; R$ 712,05 ; R$ 623,04 
CMBTMP11T02024;Coletor de escape para turbo GM Kadett / Monza monoponto / multiponto - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 546.155,00 ;  ;  ;  ;  ; R$ 546.155,00 ; R$ 546.155,00 ; R$ 464.231,75 ; R$ 436.924,00 ; R$ 382.308,50 
CMBTMP12P1203;Coletor de escape para turbo GM Zafira 8V - T3 + Saída de escape; R$ 1.002.155,00 ; R$ 1.054,90 ; R$ 1.002,16 ;  ;  ; R$ 1.002.155,00 ; R$ 1.002,16 ; R$ 851,84 ; R$ 801,73 ; R$ 701,51 
CMBTMP12T02027;Coletor de escape para turbo GM Zafira 8V - T3 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 857.755,00 ; R$ 902,90 ; R$ 857,75 ;  ;  ; R$ 857.755,00 ; R$ 857,75 ; R$ 729,09 ; R$ 686,20 ; R$ 600,43 
CMBTMP1312M024;COLETOR DE ESCAPE TURBO GM FAMÍLIA 1 1.0/1.4 8V + Wastegate MCSi SR2 Booster; R$ 930.905,00 ; R$ 979,90 ; R$ 930,91 ;  ;  ; R$ 930.905,00 ; R$ 930,91 ; R$ 791,27 ; R$ 744,73 ; R$ 651,64 
CMBTMP1320158;COLETOR DE ESCAPE PARA TURBO MOTOR GM FAMÍLIA 1 8V; R$ 441.655,00 ;  ;  ;  ;  ; R$ 441.655,00 ; R$ 441.655,00 ; R$ 375.406,75 ; R$ 353.324,00 ; R$ 309.158,50 
CMBTMP1320159;Coletor de escape para turbo GM Corsa / Celta 1.0 / 1.4 8V - T2 + Capa térmica para cabo de vela Titanium - Jogo com 4 unidades; R$ 698.155,00 ; R$ 734,90 ; R$ 698,16 ;  ;  ; R$ 698.155,00 ; R$ 698,16 ; R$ 593,44 ; R$ 558,53 ; R$ 488,71 
CMBTMP1320160;Coletor de escape para turbo GM / FIAT 8V  + Deslocador de filtro de óleo; R$ 720.005,00 ; R$ 757,90 ;  ;  ;  ; R$ 720.005,00 ; R$ 757,90 ; R$ 644,22 ; R$ 606,32 ; R$ 530,53 
CMBTMP13384051;Coletor de escape para turbo GM Corsa / Celta 1.4/1.6 8V T2 + Turbina Master Power .48 R384; R$ 3.496.855,00 ; R$ 3.680,90 ; R$ 3.496,86 ;  ;  ; R$ 3.496.855,00 ; R$ 3.496,86 ; R$ 2.972,33 ; R$ 2.797,49 ; R$ 2.447,80 
CMBTMP13P03014;COLETOR ESCAPE TURBO + SAÍDA ESCAPE + KIT MANGUEIRAS ARREFECIMENTO SILICONE - GM FAMÍLIA 1 8V (PRIMEIRA GERAÇÃO) COM OU SEM AR; R$ 1.272.905,00 ;  ;  ;  ;  ; R$ 1.272.905,00 ; R$ 1.272.905,00 ; R$ 1.081.969,25 ; R$ 1.018.324,00 ; R$ 891.033,50 
CMBTMP13S0107;Coletor de escape para turbo GM / FIAT 8V  + Deslocador de filtro de óleo; R$ 720.005,00 ; R$ 757,90 ; R$ 720,01 ;  ;  ; R$ 720.005,00 ; R$ 720,01 ; R$ 612,01 ; R$ 576,01 ; R$ 504,01 
CMBTMPT3S0106;Coletor de escape para turbo GM Corsa / Fiat Palio 1.6 / 1.8 8V T3 +Deslocador de filtro de óleo; R$ 683.905,00 ;  ;  ;  ;  ; R$ 683.905,00 ; R$ 683.905,00 ; R$ 581.319,25 ; R$ 547.124,00 ; R$ 478.733,50 
CMBTMSPT16;Kit Flange Adaptador Turbo VW Jetta / Golf MK4 2.5 5 Cilindros 20V 07K T3; R$ 332,90 ; R$ 349,90 ; R$ 332,90 ;  ;  ; R$ 349,90 ; R$ 332,90 ; R$ 282,97 ; R$ 266,32 ; R$ 233,03 
CMBTMT3L0T301;Coletor de escape para turbo VW Fusca; R$ 1.647.205,00 ;  ;  ;  ;  ; R$ 1.647.205,00 ; R$ 1.647.205,00 ; R$ 1.400.124,25 ; R$ 1.317.764,00 ; R$ 1.153.043,50 
CMBTMT3L5T304;Coletor de escape para turbo VW Fusca + Saída de escape; R$ 1.641.505,00 ;  ;  ;  ;  ; R$ 1.641.505,00 ; R$ 1.641.505,00 ; R$ 1.395.279,25 ; R$ 1.313.204,00 ; R$ 1.149.053,50 
CMBTMT3L7T301;Coletor De Escape Para Turbo Vw Ap 8v Deslocado Saída De Esc;  ; R$ 1.000.000,00 ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
CMBTMT3LBMV03;"Coletor de escape para turbo VW Fusca + Radiador de óleo c/ ventoinha - 250mmx176mmx101mm 10AN ""macho"""; R$ 3.165.305,00 ;  ; R$ 3.165,31 ; R$ 3.331,90 ;  ; R$ 3.165.305,00 ; R$ 3.165,31 ; R$ 2.690,51 ; R$ 2.532,25 ; R$ 2.215,72 
CMBTMT3LT150152;Coletor de escape para turbo VW AP 8V monofluxo + FITA TÉRMICA TITANIUM; R$ 674.405,00 ; R$ 709,90 ; R$ 674,41 ;  ;  ; R$ 674.405,00 ; R$ 674,41 ; R$ 573,25 ; R$ 539,53 ; R$ 472,09 
CMBTMT3LT150154;Coletor de escape para turbo VW AP 8V monofluxo + FITA TÉRMICA TITANIUM + WASTEGATE MCSL SR2 BOOSTER; R$ 1.111.405,00 ; R$ 1.169,90 ; R$ 1.111,41 ;  ;  ; R$ 1.111.405,00 ; R$ 1.111,41 ; R$ 944,70 ; R$ 889,13 ; R$ 777,99 
CMBTMT3LW0605;"Coletor de escape para turbo VW AP 8V monofluxo T3 furação ""L"" + Saída de escape"; R$ 805.505,00 ; R$ 847,90 ;  ;  ;  ; R$ 805.505,00 ; R$ 847,90 ; R$ 720,72 ; R$ 678,32 ; R$ 593,53 
CMBTMT3SBMV06;"Coletor de escape para turbo VW Fusca + Radiador de óleo c/ ventoinha - 250mmx176mmx101mm 10AN ""macho"""; R$ 3.165.305,00 ;  ;  ; R$ 3.331,90 ;  ; R$ 3.165.305,00 ; R$ 3.331,90 ; R$ 2.832,12 ; R$ 2.665,52 ; R$ 2.332,33 
CMBTMT3SW0102;Coletor de escape para turbo VW AP 8V deslocado (carros com ar/direção); R$ 480.605,00 ;  ;  ;  ;  ; R$ 480.605,00 ; R$ 480.605,00 ; R$ 408.514,25 ; R$ 384.484,00 ; R$ 336.423,50 
CMBTMT3VS04023;"Coletor de escape para turbo Fiat Sevel / Compatível com turbo T3 / Com saída para válvula furação "" i "" + Wastegate USA Prata"; R$ 1.478.105,00 ;  ;  ;  ;  ; R$ 1.478.105,00 ; R$ 1.478.105,00 ; R$ 1.256.389,25 ; R$ 1.182.484,00 ; R$ 1.034.673,50 
CMBTMT3VS08022;"Coletor de escape para turbo Fiat Sevel / Compatível com turbo T3 / Com saída para válvula furação "" i "" + Wastegate USA Prata"; R$ 1.478.105,00 ;  ;  ;  ;  ; R$ 1.478.105,00 ; R$ 1.478.105,00 ; R$ 1.256.389,25 ; R$ 1.182.484,00 ; R$ 1.034.673,50 
CMBTMTY01TMDETY01Z;Coletor de Escape para Turbo Toyota Hilux 2.8 / 3.0 Diesel - Modelo SPA - T2 + Defletor de Calor; R$ 732.355,00 ; R$ 770,90 ; R$ 732,35 ;  ;  ; R$ 732.355,00 ; R$ 732,35 ; R$ 622,50 ; R$ 585,88 ; R$ 512,65 
CMBTMW0112M034;Coletor de escape para turbo VW AP 8V Pulsativo no farol - T3 + Wastegate MCSI SR2 Booster/TURBINA .50 EVOLUTION SPA 522S T3; R$ 2.672.255,00 ; R$ 2.812,90 ;  ;  ;  ; R$ 2.672.255,00 ; R$ 2.812,90 ; R$ 2.390,97 ; R$ 2.250,32 ; R$ 1.969,03 
CMBTMW0122S01;Coletor de Escape para Turbo VW AP 8V Pulsativo no Farol - T3 + TURBINA .50 EVOLUTION SPA 522S / T3 - SEM REFLUXO EIXO 52MM ROTOR 52MM; R$ 1.847.655,00 ;  ;  ;  ;  ; R$ 1.847.655,00 ; R$ 1.847.655,00 ; R$ 1.570.506,75 ; R$ 1.478.124,00 ; R$ 1.293.358,50 
CMBTMW0122S02;Coletor de Escape Turbo VW AP 8V Pulsativo no Farol - T3 +Turbina.50 Evolution SPA 522S T3+WASTEGATE MCSI SR2 BOOSTER; R$ 2.148.805,00 ;  ;  ;  ;  ; R$ 2.148.805,00 ; R$ 2.148.805,00 ; R$ 1.826.484,25 ; R$ 1.719.044,00 ; R$ 1.504.163,50 
CMBTMW01M1207;Coletor de Escape Turbo VW AP 8V Pulsativo no Farol/Turbina.50 Evolution SPA 522S T3/ Wastegate MCSI - Grátis Saida de Escape; R$ 2.401.505,00 ;  ;  ;  ;  ; R$ 2.401.505,00 ; R$ 2.401.505,00 ; R$ 2.041.279,25 ; R$ 1.921.204,00 ; R$ 1.681.053,50 
